,SE1,SE2,SE3,SE4
2000-01-16 09:00:00+00:00,197933.316,1489464.634,1876059.894,1047832.234
2000-01-16 10:00:00+00:00,195628.993,1480273.262,1815162.17,961041.829
2000-01-16 11:00:00+00:00,187812.502,1464673.479,1784772.851,893018.416
2000-01-16 12:00:00+00:00,185735.39,1455737.446,1715923.906,767155.389
2000-01-16 13:00:00+00:00,186414.16,1426153.617,1560851.644,655558.141
2000-01-16 14:00:00+00:00,183086.386,1419276.402,1388872.041,580138.108
2000-01-16 15:00:00+00:00,174281.515,1447119.532,1283761.509,528834.43
2000-01-16 16:00:00+00:00,165612.943,1444830.187,1152448.337,464887.627
2000-01-16 17:00:00+00:00,154507.261,1425786.126,1050646.601,398608.288
2000-01-16 18:00:00+00:00,158357.587,1404850.177,980605.782,378774.491
2000-01-16 19:00:00+00:00,149195.161,1341604.101,873609.001,342841.533
2000-01-16 20:00:00+00:00,149169.061,1243051.856,776563.747,339788.319
2000-01-16 21:00:00+00:00,147422.599,1119572.167,683090.627,315675.506
2000-01-16 22:00:00+00:00,143650.811,1083724.026,593524.423,297993.111
2000-01-16 23:00:00+00:00,128874.241,1052937.084,502767.497,274986.647
2000-01-17 00:00:00+00:00,113520.099,1043497.224,457003.461,260603.257
2000-01-17 01:00:00+00:00,125268.869,1080343.375,456995.679,214020.972
2000-01-17 02:00:00+00:00,115038.879,1069881.382,429652.729,188511.094
2000-01-17 03:00:00+00:00,98621.219,1040572.349,396722.027,161726.908
2000-01-17 04:00:00+00:00,72023.179,1009481.194,391785.951,130934.62
2000-01-17 05:00:00+00:00,65146.767,905933.363,372540.165,102106.085
2000-01-17 06:00:00+00:00,60498.569,926247.978,333397.462,81102.648
2000-01-17 07:00:00+00:00,66553.549,867003.998,332673.891,77044.634
2000-01-17 08:00:00+00:00,60478.313,828314.069,351036.814,83861.754
2000-01-17 09:00:00+00:00,61612.353,746822.054,352048.835,96574.428
2000-01-17 10:00:00+00:00,82188.075,678102.086,322554.584,99963.43
2000-01-17 11:00:00+00:00,84999.419,618970.437,276464.416,95520.296
2000-01-17 12:00:00+00:00,65446.251,559387.665,221345.256,99252.031
2000-01-17 13:00:00+00:00,61347.691,505672.91,200492.543,106674.434
2000-01-17 14:00:00+00:00,50353.345,483701.68,207430.271,105984.373
2000-01-17 15:00:00+00:00,44462.755,504951.627,197939.272,109949.847
2000-01-17 16:00:00+00:00,57650.761,475943.196,230513.86,117294.599
2000-01-17 17:00:00+00:00,49545.883,446026.72,228633.757,143409.132
2000-01-17 18:00:00+00:00,44705.789,425387.175,231198.102,172498.864
2000-01-17 19:00:00+00:00,34409.707,388854.891,252156.319,164436.735
2000-01-17 20:00:00+00:00,32563.195,369853.528,247673.096,169958.787
2000-01-17 21:00:00+00:00,34391.553,349737.349,226145.321,176436.188
2000-01-17 22:00:00+00:00,35118.645,350489.822,221411.977,178359.402
2000-01-17 23:00:00+00:00,39686.44,366513.293,207349.523,170960.853
2000-01-18 00:00:00+00:00,45392.667,354762.388,182139.314,160378.199
2000-01-18 01:00:00+00:00,48222.318,344758.649,164326.325,169368.739
2000-01-18 02:00:00+00:00,52723.027,319335.152,165077.149,141515.497
2000-01-18 03:00:00+00:00,63878.187,295447.281,139495.916,121466.028
2000-01-18 04:00:00+00:00,56736.4,295950.971,135946.697,110924.498
2000-01-18 05:00:00+00:00,58313.427,261076.475,133928.314,110394.056
2000-01-18 06:00:00+00:00,43870.538,236172.317,152806.246,118869.049
2000-01-18 07:00:00+00:00,54034.115,185635.666,139902.598,137609.299
2000-01-18 08:00:00+00:00,48743.294,162459.436,138951.559,124742.189
2000-01-18 09:00:00+00:00,48979.317,141698.001,136816.007,107877.099
2000-01-18 10:00:00+00:00,54818.904,125316.596,140028.405,102074.549
2000-01-18 11:00:00+00:00,51160.851,107813.297,129254.721,112441.771
2000-01-18 12:00:00+00:00,52262.056,90627.732,111185.767,151506.027
2000-01-18 13:00:00+00:00,45353.835,80991.479,93843.397,130867.892
2000-01-18 14:00:00+00:00,42239.162,85806.249,96915.749,139825.624
2000-01-18 15:00:00+00:00,32714.928,79699.964,114347.841,169252.305
2000-01-18 16:00:00+00:00,29513.795,70388.841,122804.39,186780.814
2000-01-18 17:00:00+00:00,31294.235,69389.087,135845.241,188770.8
2000-01-18 18:00:00+00:00,34567.69,63976.253,128205.262,192788.664
2000-01-18 19:00:00+00:00,39843.614,54636.829,130108.344,168003.668
2000-01-18 20:00:00+00:00,40389.104,49299.939,118305.798,142424.801
2000-01-18 21:00:00+00:00,40277.45,47676.718,96530.678,121292.136
2000-01-18 22:00:00+00:00,24060.855,41324.256,85642.221,102453.857
2000-01-18 23:00:00+00:00,22571.303,39229.173,63096.29,77188.842
2000-01-19 00:00:00+00:00,19170.16,35761.988,53583.198,63837.265
2000-01-19 01:00:00+00:00,18187.803,38484.131,48700.442,54258.22
2000-01-19 02:00:00+00:00,29959.23,38295.033,40976.572,50090.689
2000-01-19 03:00:00+00:00,28135.466,34288.66,38215.471,46676.587
2000-01-19 04:00:00+00:00,25688.387,37662.545,37359.09,49834.995
2000-01-19 05:00:00+00:00,23925.01,42451.174,42371.539,41174.905
2000-01-19 06:00:00+00:00,23411.115,40830.633,30758.886,29073.17
2000-01-19 07:00:00+00:00,22540.355,43389.295,23647.624,25234.237
2000-01-19 08:00:00+00:00,18948.445,55102.971,25357.516,19936.298
2000-01-19 09:00:00+00:00,15390.663,72395.852,33484.777,20791.813
2000-01-19 10:00:00+00:00,15429.465,99977.73,38345.969,21200.708
2000-01-19 11:00:00+00:00,15945.195,135102.924,41630.437,20173.128
2000-01-19 12:00:00+00:00,15075.885,177141.44,48600.405,25518.42
2000-01-19 13:00:00+00:00,13692.325,214115.035,50573.043,25143.063
2000-01-19 14:00:00+00:00,14905.506,271525.69,58161.663,31029.794
2000-01-19 15:00:00+00:00,19256.225,333269.509,83909.351,36045.814
2000-01-19 16:00:00+00:00,18459.355,367115.991,104033.919,45310.288
2000-01-19 17:00:00+00:00,18882.795,386366.839,123868.16,36036.014
2000-01-19 18:00:00+00:00,21293.896,396354.351,165127.58,32151.671
2000-01-19 19:00:00+00:00,20041.043,396402.096,195263.662,45151.205
2000-01-19 20:00:00+00:00,21342.565,373528.607,210688.895,65761.667
2000-01-19 21:00:00+00:00,18649.745,365305.369,243675.046,82212.047
2000-01-19 22:00:00+00:00,20085.235,386720.041,243662.475,81668.933
2000-01-19 23:00:00+00:00,24815.593,373973.054,226990.592,84198.715
2000-01-20 00:00:00+00:00,33899.4,378969.67,222975.492,81865.566
2000-01-20 01:00:00+00:00,39375.705,354894.511,194262.138,78214.825
2000-01-20 02:00:00+00:00,44873.081,387715.746,177711.778,84614.955
2000-01-20 03:00:00+00:00,46082.265,360706.571,179020.981,78158.01
2000-01-20 04:00:00+00:00,46864.715,332537.272,161431.298,75862.341
2000-01-20 05:00:00+00:00,51477.645,296646.629,188183.665,69453.418
2000-01-20 06:00:00+00:00,58644.255,279625.888,213910.179,80849.866
2000-01-20 07:00:00+00:00,48709.496,282167.247,213473.426,94919.368
2000-01-20 08:00:00+00:00,36215.669,246160.547,241839.284,95987.484
2000-01-20 09:00:00+00:00,23911.782,298141.409,258327.566,81055.938
2000-01-20 10:00:00+00:00,19942.102,292235.871,263819.31,77384.686
2000-01-20 11:00:00+00:00,21376.305,256464.647,218988.176,72833.393
2000-01-20 12:00:00+00:00,18280.955,229032.854,187777.107,80634.66
2000-01-20 13:00:00+00:00,15817.235,242724.058,168174.968,94042.639
2000-01-20 14:00:00+00:00,18954.241,304993.955,177403.986,114487.639
2000-01-20 15:00:00+00:00,15158.345,291515.783,213139.079,145015.444
2000-01-20 16:00:00+00:00,14470.725,275139.595,239185.023,177368.141
2000-01-20 17:00:00+00:00,10616.875,274010.653,254252.661,185128.173
2000-01-20 18:00:00+00:00,8742.482,250854.978,280703.831,195229.202
2000-01-20 19:00:00+00:00,5960.425,171056.531,272466.244,216159.291
2000-01-20 20:00:00+00:00,7114.03,144911.893,265282.361,220184.018
2000-01-20 21:00:00+00:00,6892.655,126041.767,279187.025,189607.952
2000-01-20 22:00:00+00:00,5511.975,120643.529,302154.899,164465.832
2000-01-20 23:00:00+00:00,6817.605,128764.984,312937.481,152194.799
2000-01-21 00:00:00+00:00,4147.355,86285.764,297306.704,148290.035
2000-01-21 01:00:00+00:00,3943.365,57668.236,271344.03,132576.032
2000-01-21 02:00:00+00:00,4671.925,39304.796,242638.048,139082.24
2000-01-21 03:00:00+00:00,5665.955,28997.742,232041.248,127106.664
2000-01-21 04:00:00+00:00,5915.085,34875.775,228753.903,104442.803
2000-01-21 05:00:00+00:00,8943.655,33585.879,221425.249,87474.161
2000-01-21 06:00:00+00:00,8507.945,30814.933,222669.715,77484.111
2000-01-21 07:00:00+00:00,10416.415,28173.838,235918.614,79057.639
2000-01-21 08:00:00+00:00,7952.205,32170.172,210201.213,83544.759
2000-01-21 09:00:00+00:00,8259.378,36341.338,224288.248,81603.318
2000-01-21 10:00:00+00:00,5653.065,41706.315,214728.216,78332.588
2000-01-21 11:00:00+00:00,5524.695,38341.816,183054.438,65841.69
2000-01-21 12:00:00+00:00,5881.965,45675.948,146842.408,48669.08
2000-01-21 13:00:00+00:00,6255.225,49138.21,134021.108,32222.452
2000-01-21 14:00:00+00:00,7982.765,52017.659,152921.237,22406.487
2000-01-21 15:00:00+00:00,10037.695,58245.128,175350.2,19827.66
2000-01-21 16:00:00+00:00,13164.455,62120.973,215587.202,15433.721
2000-01-21 17:00:00+00:00,13481.215,55993.51,248021.987,12979.53
2000-01-21 18:00:00+00:00,13791.449,63998.059,271057.813,15108.368
2000-01-21 19:00:00+00:00,17167.135,61846.012,234377.081,14391.601
2000-01-21 20:00:00+00:00,20116.735,75876.882,248481.903,8742.357
2000-01-21 21:00:00+00:00,20732.267,80303.729,267230.693,5187.996
2000-01-21 22:00:00+00:00,22191.475,86435.822,252384.809,3864.623
2000-01-21 23:00:00+00:00,22686.525,88963.422,224319.015,9521.425
2000-01-22 00:00:00+00:00,23731.865,96653.042,209248.462,29404.846
2000-01-22 01:00:00+00:00,26368.876,105766.987,193001.427,57075.904
2000-01-22 02:00:00+00:00,31875.825,93663.137,175240.986,59351.791
2000-01-22 03:00:00+00:00,30036.783,81116.217,177834.71,77005.894
2000-01-22 04:00:00+00:00,27025.182,65559.422,164410.386,86548.506
2000-01-22 05:00:00+00:00,23937.955,56808.458,159792.06,117712.403
2000-01-22 06:00:00+00:00,16991.415,51256.856,140884.282,125760.464
2000-01-22 07:00:00+00:00,15251.435,52016.561,122989.985,133354.469
2000-01-22 08:00:00+00:00,13493.465,43541.031,132186.189,138556.304
2000-01-22 09:00:00+00:00,15271.036,45243.388,153167.862,164859.63
2000-01-22 10:00:00+00:00,13059.549,44023.156,143078.755,197812.005
2000-01-22 11:00:00+00:00,13418.825,45189.198,120683.846,230517.012
2000-01-22 12:00:00+00:00,13689.955,37185.305,109677.274,251196.069
2000-01-22 13:00:00+00:00,14387.949,34546.616,94065.451,239947.726
2000-01-22 14:00:00+00:00,18506.79,36918.141,78892.53,245215.211
2000-01-22 15:00:00+00:00,18322.519,37103.663,84129.997,270971.57
2000-01-22 16:00:00+00:00,18751.035,39990.832,105452.862,289707.237
2000-01-22 17:00:00+00:00,18464.315,34269.784,113951.625,276778.95
2000-01-22 18:00:00+00:00,18508.635,29096.779,136440.877,270141.309
2000-01-22 19:00:00+00:00,20187.842,34528.657,131392.931,240720.854
2000-01-22 20:00:00+00:00,18089.903,38681.371,134529.63,191969.534
2000-01-22 21:00:00+00:00,20919.375,45334.814,148806.638,189541.071
2000-01-22 22:00:00+00:00,20320.189,54796.338,172288.259,213145.338
2000-01-22 23:00:00+00:00,25286.266,67961.368,176897.503,177100.046
2000-01-23 00:00:00+00:00,28093.017,73836.834,176930.22,156234.243
2000-01-23 01:00:00+00:00,35934.81,71622.902,200454.659,171252.479
2000-01-23 02:00:00+00:00,40612.55,72990.606,233591.355,191039.155
2000-01-23 03:00:00+00:00,47614.98,133092.039,297921.156,184206.551
2000-01-23 04:00:00+00:00,45404.778,184783.522,363824.654,179266.687
2000-01-23 05:00:00+00:00,40387.579,215286.652,482188.505,181437.449
2000-01-23 06:00:00+00:00,43284.235,221129.516,579958.747,215156.205
2000-01-23 07:00:00+00:00,44525.522,230790.947,678814.727,314122.614
2000-01-23 08:00:00+00:00,53681.902,271653.17,774211.689,364245.296
2000-01-23 09:00:00+00:00,60211.358,328348.239,860458.566,357954.563
2000-01-23 10:00:00+00:00,74960.144,365560.544,878686.562,429634.511
2000-01-23 11:00:00+00:00,74804.444,424750.748,914151.579,457670.124
2000-01-23 12:00:00+00:00,76408.552,473749.757,906279.199,494319.628
2000-01-23 13:00:00+00:00,52904.095,486765.073,955627.69,513947.38
2000-01-23 14:00:00+00:00,24381.52,519127.279,1017569.091,551590.251
2000-01-23 15:00:00+00:00,21558.969,524724.533,1105850.972,567273.847
2000-01-23 16:00:00+00:00,24758.412,531570.647,1146299.227,648605.091
2000-01-23 17:00:00+00:00,24836.325,535479.32,1250310.469,766184.637
2000-01-23 18:00:00+00:00,16347.995,560207.743,1325770.445,803000.503
2000-01-23 19:00:00+00:00,13822.615,570248.054,1415037.247,871847.901
2000-01-23 20:00:00+00:00,9241.726,631560.128,1450444.898,923174.163
2000-01-23 21:00:00+00:00,8863.5,667292.052,1548912.215,1026930.746
2000-01-23 22:00:00+00:00,11940.398,655986.544,1660309.045,1166436.537
2000-01-23 23:00:00+00:00,31257.935,701419.26,1740216.038,1280568.39
2000-01-24 00:00:00+00:00,45239.075,769620.009,1772527.159,1332588.246
2000-01-24 01:00:00+00:00,59768.565,824209.268,1774925.217,1377257.797
2000-01-24 02:00:00+00:00,68915.033,787115.094,1747992.501,1380112.681
2000-01-24 03:00:00+00:00,70529.69,831948.215,1777496.738,1377477.495
2000-01-24 04:00:00+00:00,70002.329,828481.799,1771088.933,1330150.27
2000-01-24 05:00:00+00:00,84102.58,786002.3,1747427.662,1253568.211
2000-01-24 06:00:00+00:00,94835.623,649985.836,1721368.924,1132132.078
2000-01-24 07:00:00+00:00,97468.673,505519.275,1647184.511,1077380.801
2000-01-24 08:00:00+00:00,90449.343,469423.399,1578564.724,1090569.103
2000-01-24 09:00:00+00:00,93912.081,476408.715,1520968.648,1093753.704
2000-01-24 10:00:00+00:00,107318.225,450434.464,1591521.817,1100343.276
2000-01-24 11:00:00+00:00,120222.567,393374.067,1551696.255,1086643.459
2000-01-24 12:00:00+00:00,125875.013,406533.875,1541926.582,1150296.713
2000-01-24 13:00:00+00:00,116325.414,450113.931,1627193.397,1186902.388
2000-01-24 14:00:00+00:00,107290.906,615373.321,1632628.269,1277320.046
2000-01-24 15:00:00+00:00,106846.692,663272.325,1763460.785,1334031.822
2000-01-24 16:00:00+00:00,85539.304,741985.786,1901830.785,1395733.938
2000-01-24 17:00:00+00:00,72238.335,852465.524,1985952.323,1430954.359
2000-01-24 18:00:00+00:00,74425.225,1060201.323,2050820.436,1445769.256
2000-01-24 19:00:00+00:00,49944.224,1225497.275,2071126.17,1439458.16
2000-01-24 20:00:00+00:00,43730.071,1293838.062,2059057.492,1452037.384
2000-01-24 21:00:00+00:00,49775.239,1351832.345,2037100.919,1354937.948
2000-01-24 22:00:00+00:00,50179.905,1396358.263,2032121.248,1329091.563
2000-01-24 23:00:00+00:00,67435.015,1481967.856,2019691.675,1329907.983
2000-01-25 00:00:00+00:00,101406.855,1459255.356,2017974.215,1277338.791
2000-01-25 01:00:00+00:00,129511.775,1441363.052,2019723.579,1236087.52
2000-01-25 02:00:00+00:00,104643.745,1386282.551,2006473.578,1232081.289
2000-01-25 03:00:00+00:00,71506.235,1455593.406,1985017.508,1221418.344
2000-01-25 04:00:00+00:00,77513.785,1431675.561,1984185.978,1215109.449
2000-01-25 05:00:00+00:00,116125.865,1357228.088,1976572.068,1193156.438
2000-01-25 06:00:00+00:00,118018.005,1228382.787,1980883.474,1142195.503
2000-01-25 07:00:00+00:00,98918.405,1131234.559,1977530.39,1127919.714
2000-01-25 08:00:00+00:00,61899.73,1124751.765,1965989.52,1095832.835
2000-01-25 09:00:00+00:00,47143.245,1231521.291,1962260.816,1024992.005
2000-01-25 10:00:00+00:00,34903.096,1262998.245,1937485.799,1003979.386
2000-01-25 11:00:00+00:00,33141.715,1300116.685,1922225.191,992751.086
2000-01-25 12:00:00+00:00,39487.955,1395757.497,1917218.352,954265.499
2000-01-25 13:00:00+00:00,52139.065,1419288.211,1853778.469,937934.437
2000-01-25 14:00:00+00:00,64348.105,1474622.074,1776729.016,859268.108
2000-01-25 15:00:00+00:00,81173.955,1587022.61,1749261.503,704669.499
2000-01-25 16:00:00+00:00,83676.897,1598218.05,1765150.042,618448.474
2000-01-25 17:00:00+00:00,91086.535,1547991.58,1717925.114,669175.579
2000-01-25 18:00:00+00:00,99153.295,1513582.946,1673281.283,698155.301
2000-01-25 19:00:00+00:00,106111.115,1488703.657,1654939.115,721611.798
2000-01-25 20:00:00+00:00,119066.665,1435531.772,1557861.059,673227.239
2000-01-25 21:00:00+00:00,131698.015,1456420.317,1482207.603,619663.901
2000-01-25 22:00:00+00:00,148905.716,1523021.455,1450203.399,550552.804
2000-01-25 23:00:00+00:00,179196.09,1393416.876,1409680.8,533826.986
2000-01-26 00:00:00+00:00,147035.661,1236809.724,1262821.242,462808.415
2000-01-26 01:00:00+00:00,192468.86,1263284.571,1143172.331,380591.814
2000-01-26 02:00:00+00:00,210884.691,1163110.749,1078831.82,328400.664
2000-01-26 03:00:00+00:00,213615.803,1115716.237,1020144.195,303361.889
2000-01-26 04:00:00+00:00,227807.033,1005161.141,963631.711,219901.947
2000-01-26 05:00:00+00:00,219287.421,990834.845,866895.841,173910.74
2000-01-26 06:00:00+00:00,225192.87,1038535.382,841820.005,124064.252
2000-01-26 07:00:00+00:00,219970.28,960113.22,889440.05,111165.845
2000-01-26 08:00:00+00:00,208042.703,1013580.218,903695.806,97907.75
2000-01-26 09:00:00+00:00,182771.508,983490.844,885337.171,99680.208
2000-01-26 10:00:00+00:00,154725.884,912941.82,867621.828,94247.674
2000-01-26 11:00:00+00:00,150638.977,830930.223,761088.229,72901.93
2000-01-26 12:00:00+00:00,140493.022,743051.827,735851.879,78354.431
2000-01-26 13:00:00+00:00,119748.176,723744.79,708533.02,70370.186
2000-01-26 14:00:00+00:00,72707.171,678073.219,653334.969,104133.728
2000-01-26 15:00:00+00:00,51716.474,740217.382,548412.423,101905.01
2000-01-26 16:00:00+00:00,37972.845,838366.109,490603.485,116096.028
2000-01-26 17:00:00+00:00,31417.065,786787.084,494041.914,126078.013
2000-01-26 18:00:00+00:00,30938.733,740109.828,518384.225,153143.523
2000-01-26 19:00:00+00:00,27451.305,759955.959,473863.967,186644.494
2000-01-26 20:00:00+00:00,22767.265,761139.479,480452.713,254713.219
2000-01-26 21:00:00+00:00,23616.474,669560.685,516075.982,310359.491
2000-01-26 22:00:00+00:00,28311.127,619583.864,562405.237,346171.309
2000-01-26 23:00:00+00:00,36952.62,497289.842,551717.971,363468.522
2000-01-27 00:00:00+00:00,42219.713,455096.539,543748.519,425262.954
2000-01-27 01:00:00+00:00,48565.802,396752.292,555477.759,443901.88
2000-01-27 02:00:00+00:00,67079.685,358874.133,553598.383,442174.38
2000-01-27 03:00:00+00:00,59955.334,334009.384,497538.37,443022.0
2000-01-27 04:00:00+00:00,46998.082,362860.656,552367.611,453698.478
2000-01-27 05:00:00+00:00,36384.817,370184.749,588865.09,466388.446
2000-01-27 06:00:00+00:00,42576.338,341663.631,547764.948,407441.611
2000-01-27 07:00:00+00:00,38614.275,329884.588,532011.934,393072.728
2000-01-27 08:00:00+00:00,32942.291,265509.75,504610.159,362056.771
2000-01-27 09:00:00+00:00,31369.148,221347.454,472005.691,347543.064
2000-01-27 10:00:00+00:00,35202.042,171791.02,421417.076,300386.353
2000-01-27 11:00:00+00:00,29121.776,111237.156,335838.018,260420.159
2000-01-27 12:00:00+00:00,30927.66,67637.245,281026.093,267661.612
2000-01-27 13:00:00+00:00,29159.425,43268.497,276894.159,280392.416
2000-01-27 14:00:00+00:00,30039.279,35980.519,318558.689,278176.718
2000-01-27 15:00:00+00:00,30626.316,43789.181,413493.568,289154.443
2000-01-27 16:00:00+00:00,28667.483,48579.828,504693.793,327278.748
2000-01-27 17:00:00+00:00,32730.352,77393.501,628888.738,446239.013
2000-01-27 18:00:00+00:00,31373.39,118215.167,812609.089,651301.538
2000-01-27 19:00:00+00:00,31779.442,191532.14,1018678.939,834766.997
2000-01-27 20:00:00+00:00,38297.303,263857.175,1158186.258,974528.157
2000-01-27 21:00:00+00:00,39881.523,298454.157,1169337.081,1180323.846
2000-01-27 22:00:00+00:00,37848.485,320321.182,1197928.883,1231837.468
2000-01-27 23:00:00+00:00,41257.8,339670.449,1369138.866,1232450.712
2000-01-28 00:00:00+00:00,40609.139,395625.043,1540745.141,1278809.061
2000-01-28 01:00:00+00:00,34008.159,457724.971,1540084.045,1353198.395
